"ID"	"Xcoord"	"ycoord"	"V1"	"V2"	"V3"	"v4"	"V5"
1082	562741	135297	25.340302	34.254936	-3.896518	-8.209136	403.626129
1083	738713	90834	25.689156	34.921944	-3.914971	-7.967682	403.203522
1084	572010	126526	25.847393	35.565422	-3.899624	-7.813005	404.658081
1085	674770	240113	26.065111	36.141582	-3.908498	-7.771836	404.964935
1086	647882	270439	26.717247	36.668892	-3.902462	-7.635759	404.249603
1087	531223	102509	27.195429	37.338451	-3.924935	-7.100631	404.421967
1088	526671	262834	27.294239	37.794495	-3.958235	-7.148154	404.371552
1089	748074	118639	27.466122	38.426083	-3.908941	-6.96716	404.119904
1090	753039	284135	28.003193	38.974922	-3.897887	-7.263314	404.642303
1091	774132	173389	28.072308	39.476604	-3.931051	-7.112995	404.719482
1092	784344	82705	28.460346	40.018559	-3.926741	-6.621696	404.135986
1093	508946	120367	29.061802	40.564354	-3.911241	-5.814822	404.162659
1094	736460	195938	29.285839	41.084885	-3.946056	-5.793361	404.895294
1095	441069	280540	30.110992	41.653526	-3.918154	-5.879462	403.93634
1096	580033	241178	30.344908	41.85107	-3.96607	-5.646604	403.472351
1097	693695	131284	30.496231	42.421913	-3.934729	-5.954255	402.251923
1098	659998	280309	30.79542	42.608124	-4.006745	-6.028928	402.90506
1099	545634	209522	30.521767	43.283146	-3.908338	-5.771164	403.470734
1100	438531	138464	30.633505	43.276947	-3.932822	-6.809826	403.768341
1101	630090	193616	30.839369	43.442902	-3.920047	-7.245975	403.457001
1102	588229	140036	30.454594	43.54253	-3.942105	-7.61951	403.030792
1103	548707	151433	30.511675	43.911797	-3.933493	-7.263824	402.941193
1104	583555	168043	30.995192	44.352608	-3.930727	-7.261577	402.873016
1105	577557	150214	31.414923	44.778572	-3.935615	-6.259573	402.039734
1106	470472	236471	31.571815	45.166977	-3.937097	-6.241398	401.488251
1107	662844	284987	31.879734	45.579086	-3.92531	-5.935462	400.988159
1108	681836	101434	32.075573	45.853889	-3.884771	-7.71774	401.198578
1109	501781	162260	32.119759	46.056366	-3.863957	-7.822765	401.922821
1110	649987	132311	31.814322	46.343884	-3.827268	-8.025425	402.68161
1111	640033	189343	32.028923	46.640675	-3.832402	-8.154869	403.27533
1112	675765	233514	32.177864	46.815945	-3.843194	-8.639007	404.158569
1113	775675	189480	32.492683	47.079205	-3.840264	-8.83453	404.303314
1114	717362	240435	32.466492	47.234673	-3.834711	-8.541952	404.319397
1115	427908	233939	32.442894	47.468655	-3.859021	-7.776721	404.512299
1116	427966	293886	32.126495	47.758595	-3.886509	-8.60506	404.652557
1117	424119	290301	32.349136	47.945091	-3.891176	-8.593631	404.519348
1118	735862	112669	32.474468	48.11607	-3.909401	-8.775783	404.230743
1119	691602	139529	32.881321	48.245762	-3.905075	-8.930528	403.813049
1120	402951	124059	32.7136	48.380981	-3.933307	-8.675209	403.854675
1121	435284	232332	32.429691	48.395535	-3.89586	-9.04126	404.073486
1122	578900	215164	32.180927	47.601643	-3.931902	-8.768595	403.999786
1123	798741	81232	31.220144	46.635105	-3.921341	-8.776549	404.699585
1124	705685	204699	30.552748	45.563705	-3.937803	-9.650441	404.895111
1125	602997	191479	30.052597	44.75539	-3.967263	-9.468721	404.998779
1126	673039	211925	29.768913	44.029354	-3.948441	-10.334785	405.530029
1127	572214	231780	29.509859	43.438328	-3.958865	-9.613962	405.788513
1128	504052	195876	29.005108	43.043953	-3.956627	-10.194083	404.082794
1129	479474	103277	28.728317	42.57608	-3.971504	-10.299254	402.077667
1130	666128	217909	28.766321	41.799393	-3.992437	-10.82021	402.884399
1131	454178	162684	27.900839	40.825562	-3.987634	-11.094817	403.597351
1132	730866	234050	27.329189	39.628571	-4.012241	-10.992861	403.738678
1133	569005	164785	26.661192	38.566128	-4.045121	-11.533334	403.664978
1134	656948	179759	25.841476	37.678932	-4.064572	-11.576649	404.697754
1135	527613	195691	25.32633	37.021591	-4.011821	-11.009686	404.92157
1136	440220	143211	25.127977	36.296116	-4.065598	-10.709085	404.910614
1137	461585	120293	24.725559	35.554043	-4.077024	-11.506694	404.860748
1138	779090	217477	24.164255	34.918388	-4.037575	-11.661763	405.389252
1139	772887	257487	23.682562	34.232758	-4.064521	-12.674021	405.726349
1140	451327	273195	23.137705	33.584835	-4.067989	-13.054822	405.922424
1141	599575	213772	22.59267	32.978924	-4.064317	-12.900067	406.18219
1142	777963	192608	22.224619	32.395645	-4.113781	-12.089259	405.884674
1143	642938	90503	21.916153	31.907425	-4.073379	-12.487918	406.063629
1144	553990	78223	21.901556	31.37879	-4.120628	-11.597003	406.023712
1145	729148	85013	21.738922	30.886938	-4.119646	-11.456812	406.028015
1146	697919	158813	21.173414	30.252583	-4.120219	-11.558849	406.627167
1147	782486	215200	22.058846	29.676613	-4.167213	-11.824309	406.543915
1148	749535	112683	22.804743	29.322786	-4.13962	-11.791112	406.355927
1149	464154	111626	22.592131	28.976795	-4.133216	-11.393959	406.325958
1150	778245	285586	22.627447	28.661274	-4.071879	-11.488656	406.630737
1151	575899	92310	21.970858	28.397535	-4.057078	-11.424254	406.651245
1152	645407	132473	22.093191	28.078629	-4.053399	-11.22696	406.679108
1153	630993	195893	22.11467	27.749266	-4.032311	-10.973448	406.791229
1154	579185	83596	21.758564	27.488062	-4.008176	-10.699803	406.91806
1155	649295	246884	19.807529	27.125753	-4.051457	-12.263337	407.181244
1156	512022	264195	18.063072	26.748745	-4.038989	-12.282244	406.832977
1157	416595	213866	19.311357	26.414385	-4.096478	-10.864359	406.364777
1158	555521	241686	20.553089	26.163033	-4.174572	-10.746798	406.521759
1159	523743	160179	20.490953	25.826323	-4.266584	-10.469584	406.391357
1160	440671	103308	20.515278	25.521433	-4.412677	-10.716172	406.345215
1161	689940	281543	19.907982	25.30327	-4.52103	-10.67312	405.944946
1162	697952	208705	20.077038	25.003819	-4.690367	-10.519202	405.153839
1163	639618	164033	19.742594	24.776104	-4.80115	-10.316696	405.839264
1164	721412	151749	19.358091	24.451916	-5.044519	-10.506086	406.371277
1165	472414	270750	19.120396	24.218153	-5.317282	-10.394548	406.084229
1166	750922	289326	18.909479	24.018633	-5.596186	-10.164727	405.889771
1167	570276	192115	18.505064	23.800217	-6.036269	-10.23911	405.840302
1168	480059	266085	18.060707	23.548981	-6.683406	-10.550611	405.307495
1169	469902	240783	17.190195	23.252998	-7.887476	-10.701222	404.900452
1170	589960	102582	17.087305	22.945503	-8.93097	-10.89352	404.915833
1171	521762	100877	16.597246	22.708117	-9.706145	-10.783572	404.881409
1172	777412	177865	16.820381	22.470762	-10.291385	-10.626084	405.523041
1173	522154	121877	16.490896	22.290928	-10.717314	-10.671477	406.619965
1174	545232	78429	16.216793	22.028368	-11.030795	-10.564301	406.70929
1175	770201	234440	15.78079	21.821005	-11.232104	-10.626715	407.133087
1176	693986	187202	15.919442	21.668629	-11.354265	-10.352108	407.123138
1177	473676	211042	15.772754	21.456961	-11.416606	-10.411944	406.531799
1178	761289	159231	15.963722	21.295485	-11.426556	-10.424603	406.396698
1179	496031	158908	15.599225	21.09852	-11.449463	-10.238071	406.046906
1180	648198	145790	15.43593	20.921328	-11.434916	-9.83977	405.931732
1181	439326	102326	15.422544	20.765373	-11.324032	-9.788739	405.252411
1182	545448	268472	15.321307	20.637293	-11.230502	-9.806152	405.316315
1183	777927	241591	15.219955	20.61133	-11.181908	-9.908072	405.502625
1184	521243	112595	15.211595	20.450096	-11.128066	-9.741761	405.068909
1185	755885	229821	15.098616	20.301638	-11.029462	-9.655387	404.810852
1186	669746	139986	14.650707	20.098545	-10.937938	-9.670241	405.428528
1187	776985	156977	14.879607	19.774128	-10.797318	-9.364292	404.940857
1188	662093	254314	14.627673	19.333704	-10.663507	-9.595822	404.919159
1189	453972	115837	14.138927	18.81757	-10.599905	-9.878844	405.016266
1190	675304	223794	13.927069	18.466417	-10.58518	-9.888166	405.36673
1191	665975	240864	13.490379	18.167013	-10.61336	-9.93553	405.442688
1192	477310	79059	13.554323	17.90806	-10.59304	-9.47797	405.876099
1193	716825	88818	13.438279	17.704245	-10.597605	-10.011889	405.820679
1194	609196	257902	13.180549	17.384752	-10.656738	-10.150795	405.434723
1195	530352	86585	13.027853	17.017475	-10.728351	-10.041765	405.04715
1196	747393	257227	12.669326	16.596758	-10.805493	-10.154405	405.264343
1197	401721	127248	12.767012	16.348742	-10.87148	-9.847435	405.088745
1198	741139	209700	12.562143	16.193054	-10.845838	-9.827317	404.743896
1199	642570	180037	12.371814	16.00783	-10.826785	-10.057844	404.931549
1200	405899	147157	12.318809	15.639916	-10.851772	-9.926877	403.875305
1201	414556	243574	12.10375	15.411999	-10.850461	-9.946856	403.951996
1202	521507	134304	11.992543	15.219406	-10.869248	-10.046943	403.442261
1203	631784	252287	12.079092	15.118053	-10.883048	-10.104593	403.396942
1204	510223	287713	11.894367	15.071393	-10.937619	-10.298828	403.305054
1205	732887	86529	11.897554	15.14513	-10.941247	-10.170603	404.136993
1206	559289	105976	11.798679	15.019291	-10.946612	-10.164216	403.972443
1207	581375	174477	11.747224	15.06001	-10.95161	-10.15662	404.348114
1208	688919	101424	11.605817	14.941096	-10.923278	-10.21368	404.54071
1209	697563	276842	11.602174	14.999164	-10.913995	-10.269837	404.97702
1210	639646	298941	11.541691	15.030353	-10.83835	-10.350234	405.341125
1211	770269	181348	11.382758	14.903013	-10.90859	-10.732304	405.239044
1212	693885	182691	11.160511	14.79971	-10.923294	-11.048334	404.875122
1213	527270	293721	10.875345	14.64202	-11.03619	-11.563482	405.020538
1214	538326	287681	10.60166	14.536553	-11.202841	-11.531204	405.240906
1215	736534	98125	10.554106	14.292673	-11.383974	-11.877088	405.695862
1216	640537	166045	10.451141	14.193357	-11.55471	-12.028417	406.637268
1217	422882	235139	10.360935	14.129247	-11.719011	-12.057509	405.33548
1218	413220	226679	10.166539	14.023098	-11.923902	-12.348621	405.290192
1219	420979	176161	9.782633	13.907364	-12.154667	-12.767123	405.650909
1220	449435	95539	9.573348	13.86144	-12.340497	-13.31426	405.912292
1221	545899	109755	9.36834	13.818042	-12.487441	-13.341599	406.168457
1222	594226	205673	9.306647	13.642484	-12.666492	-13.271252	405.916931
1223	647847	177220	9.313137	13.504324	-12.844238	-13.217791	406.505981
1224	578344	221190	9.174048	13.386189	-12.968727	-13.220221	404.707214
1225	417050	78097	9.017295	13.269242	-13.086443	-13.44596	404.179718
1226	454191	283220	9.023633	13.127818	-13.24204	-13.734909	405.122375
1227	709494	131445	8.858979	12.948554	-13.40726	-13.753737	405.085846
1228	470987	121166	8.829271	12.917838	-13.543849	-13.589004	405.285797
1229	683116	99568	8.620533	12.85204	-13.695392	-13.504996	405.516571
1230	609453	183166	8.598886	12.760507	-13.813397	-14.088805	406.316711
1231	740232	195893	8.435591	12.658735	-13.945829	-14.045115	406.134888
1232	503383	284220	8.235556	12.519753	-14.067737	-13.851782	406.494385
1233	533921	243479	8.334554	12.477609	-14.21737	-14.091445	405.027252
1234	774645	291216	8.216107	12.38134	-14.41664	-13.90713	404.982391
1235	646539	231084	8.143413	12.309463	-14.590088	-14.391312	405.405243
1236	731541	126494	7.983462	12.177259	-14.790696	-14.217302	405.800751
1237	729102	131561	8.009434	12.068379	-14.911757	-14.607649	406.14209
1238	527598	126827	8.001804	11.955264	-15.089106	-14.880502	406.088898
1239	589498	265337	7.258738	11.827211	-15.287336	-15.861505	406.412201
1240	569970	176823	6.910922	11.71837	-15.44314	-14.59503	406.735809
1241	729682	219341	7.20025	11.64508	-15.505342	-14.717938	406.651215
1242	616623	227628	7.232069	11.56024	-15.581736	-14.822317	406.834717
1243	481614	100227	7.217967	11.478142	-15.722327	-14.962687	407.039062
1244	429304	217626	6.275444	11.430043	-15.785156	-15.880758	406.914703
1245	612585	94955	5.744559	11.40819	-15.64561	-15.536002	407.086304
1246	582103	118250	5.559258	11.312227	-15.627743	-15.601818	407.453247
1247	638868	76282	5.378964	11.28392	-15.736499	-16.477573	407.049927
1248	630272	240184	5.112656	11.272761	-15.827553	-17.077215	406.443298
1249	565100	213285	4.746871	11.151832	-16.109045	-17.975733	406.200806
1250	740870	204813	4.416465	11.046705	-16.387638	-19.343676	406.284393
1251	772221	288363	4.22435	11.061764	-16.63806	-18.785622	405.885803
1252	574378	147411	3.810151	11.017671	-16.792732	-18.660627	405.787567
1253	417952	133901	3.557952	11.018793	-17.016705	-17.654268	405.830627
1254	441088	139918	4.382149	10.910226	-17.298754	-17.493681	405.70694
1255	725632	120769	4.550455	10.781099	-17.514376	-17.036871	405.436676
1256	654344	255850	5.272666	10.793864	-17.559233	-16.527647	405.469055
1257	675922	170511	4.993624	10.818644	-17.573395	-16.377674	405.2995
1258	450265	180273	4.853904	10.766915	-17.648308	-16.508369	405.540344
1259	426254	276740	4.660835	10.599585	-17.659447	-16.260096	405.309875
1260	670220	179146	4.635083	10.588106	-17.598213	-16.521111	405.687592
1261	449396	192084	4.662847	10.556823	-17.490942	-16.815817	405.427399
1262	795975	103753	4.586218	10.499657	-17.336176	-17.837936	404.839478
1263	628724	207001	4.343601	10.474602	-17.235254	-16.277401	404.335846
1264	680863	293920	4.256342	10.385794	-17.219397	-16.622252	405.036926
1265	575050	161585	4.01991	10.236521	-17.274128	-16.646788	404.741302
1266	562552	272273	3.944861	10.181537	-17.323572	-16.07469	404.880127
1267	529992	199311	3.549525	10.075183	-17.340944	-15.968012	405.281342
1268	710325	254913	3.081322	10.085814	-17.184803	-15.068325	405.864746
1269	514201	108651	3.587657	10.051592	-16.817989	-14.650727	405.900848
1270	524904	297669	3.723148	10.051137	-16.425673	-15.088833	405.876129
1271	564506	158115	3.146836	10.018707	-16.220818	-16.177996	405.366364
1272	581969	194897	2.656524	9.99551	-16.263638	-16.175152	405.631775
1273	551018	234899	2.792798	9.944249	-16.299149	-16.040663	405.238556
1274	582529	132079	2.553086	9.867885	-16.354595	-16.361902	405.397797
1275	522499	209346	2.257376	9.800521	-16.431925	-16.57461	405.036743
1276	410343	94444	2.752188	9.712274	-16.544104	-15.848321	405.180359
1277	694321	254958	2.846436	9.707561	-16.51475	-15.538507	404.790314
1278	528716	224382	2.840525	9.693575	-16.428501	-15.011026	405.239868
1279	522686	198795	2.910243	9.687581	-16.250692	-14.437421	404.655121
1280	669504	263236	2.971734	9.660244	-16.110443	-14.255065	405.495697
1281	519286	288702	3.220993	9.630239	-15.883671	-14.229661	404.824524
1282	585020	280126	3.296046	9.648103	-15.645814	-13.700263	403.783752
1283	795781	241515	3.48382	9.64819	-15.362844	-13.052377	404.440826
1284	781286	78866	3.739318	9.788936	-15.07955	-12.849769	404.400879
1285	758950	138911	4.356544	9.677345	-14.823394	-12.309503	404.667938
1286	539252	122656	5.112237	9.683845	-14.581844	-12.08742	405.419067
1287	576698	133661	5.155588	9.616293	-14.311563	-11.870759	405.89566
1288	483319	188499	5.264925	9.653597	-14.038642	-11.508687	405.874817
1289	573671	165047	5.570738	9.551996	-13.797523	-11.281977	405.275604
1290	635155	224581	5.21012	9.690707	-13.525811	-11.221107	405.462585
1291	407148	217146	4.829326	9.675421	-13.299561	-11.399505	405.118011
1292	713928	259611	4.50202	9.648306	-13.193138	-11.859977	405.031219
1293	729788	295148	4.448658	9.74468	-13.080413	-12.063863	404.542755
1294	686478	225453	4.299235	9.615776	-13.062382	-12.72296	404.733063
1295	639335	163153	4.061806	9.645006	-13.074928	-12.909367	403.993561
1296	554371	246686	4.059116	9.6307	-13.154762	-12.855065	404.580933
1297	740460	159572	3.845335	9.586688	-13.306374	-12.874654	403.474609
1298	484983	77050	3.858076	9.532644	-13.428475	-13.10099	403.208435
1299	776056	148306	3.647943	9.534877	-13.507023	-12.418985	403.046204
1300	493903	194595	4.6671	9.623246	-13.600194	-11.452103	402.967712
1301	446819	258713	5.202571	9.557705	-13.639387	-12.004724	404.105255
1302	495802	298288	4.584246	9.642941	-13.741329	-12.439823	404.354828
1303	762999	201237	4.136287	9.680448	-13.747922	-12.540635	404.807587
1304	540264	124263	4.284033	9.663842	-13.815816	-12.286076	404.750763
1305	796633	87536	4.805979	9.737597	-13.877459	-11.968852	406.040253
1306	536595	102568	4.853856	9.748841	-13.967841	-12.534415	405.467957
1307	724360	156706	4.605946	9.805494	-13.982143	-11.620321	405.555969
1308	603078	260564	4.929184	9.777033	-13.996639	-11.708621	405.535828
1309	735008	121590	4.63436	9.78206	-14.093812	-12.091013	405.141632
1310	604145	177692	4.758012	9.820748	-14.085702	-10.534011	405.421112
1311	529704	204965	5.823663	9.822516	-14.05869	-10.199542	405.770721
1312	641980	264609	6.160255	9.784092	-14.056101	-9.305341	405.87088
1313	660828	123261	7.122762	9.805708	-13.872434	-8.633233	406.090302
1314	492942	235114	6.931633	9.708472	-13.559621	-8.552532	406.832611
1315	531168	116012	7.279026	9.906479	-13.208246	-7.794082	406.758179
1316	696953	236972	8.297673	9.907928	-12.291867	-7.244254	406.69754
1317	507364	105694	8.766101	9.876248	-11.07465	-7.056192	406.492584
1318	782004	108022	8.858167	10.027929	-9.953925	-6.711136	406.966675
1319	656061	120319	9.130795	10.033088	-8.978751	-6.342134	406.943298
1320	646130	93844	9.347053	10.32504	-8.142407	-6.27388	405.829529
1321	539671	121650	9.46816	10.239076	-7.608592	-6.289977	403.958954
1322	797970	131357	9.566782	10.329762	-7.125449	-6.145332	404.194366
1323	734938	110508	9.71836	10.485399	-6.716208	-5.82464	405.258087
1324	400375	291041	9.952397	10.578005	-6.397643	-5.669803	405.633362
1325	512393	209982	9.980878	10.634062	-6.13237	-5.701654	406.015137
