ID	V1	V2	V3	V4	V5
1396	35.070236	47.146156	-3.565674	-1.473247	402.873962
1397	35.132172	47.716709	-3.546252	-1.51682	403.136902
1398	35.101532	48.374245	-3.505377	-2.965923	403.682739
1399	34.96423	48.887516	-3.422068	-3.434196	403.924927
1400	34.968472	49.363083	-3.402991	-3.493164	402.860291
1401	35.311794	49.827984	-3.372093	-2.656261	403.210297
1402	35.391037	50.313118	-3.346208	-4.036368	404.389008
1403	35.182022	50.753532	-3.321846	-4.148068	403.99527
1404	35.331844	51.162411	-3.278548	-5.54943	404.31958
1405	35.43108	51.552761	-3.251806	-6.230361	404.069305
1406	35.533829	51.97382	-3.225704	-3.609106	404.517456
1407	36.071594	52.332283	-3.159129	-6.031891	404.825714
1408	35.770042	52.731827	-3.134652	-6.065532	405.440186
1409	35.40416	53.07106	-3.085239	-5.641988	405.56604
1410	35.237606	53.23587	-3.087705	-6.943713	406.299164
1411	35.307331	53.379875	-3.063386	-6.523705	405.469482
1412	35.644821	53.571682	-3.041481	-5.770025	404.816772
1413	35.383026	53.674393	-3.02254	-7.117205	405.398468
1414	34.892788	53.901443	-3.09737	-8.53455	406.721771
1415	34.75565	54.097717	-3.094062	-8.891659	407.823395
1416	34.544426	54.144463	-3.172312	-9.111607	405.17038
1417	34.320374	53.840149	-3.374171	-7.981905	404.574799
1418	33.610928	53.068314	-3.726866	-9.633503	404.890991
1419	33.035812	52.394402	-4.111771	-7.593228	405.970215
1420	32.351681	51.222496	-4.607876	-8.632705	404.681671
1421	31.312784	50.247814	-5.316247	-8.379985	403.461578
1422	30.572821	48.875957	-6.188325	-8.607035	404.075623
1423	29.897203	47.532406	-6.973854	-10.49556	404.36441
1424	28.749296	46.193436	-7.65809	-10.250625	405.043793
1425	28.419876	45.069103	-8.262576	-9.864008	405.153717
1426	28.114603	44.184631	-8.714322	-9.006213	405.612915
1427	28.853083	43.442894	-8.999648	-9.208644	405.223755
1428	27.260509	42.667225	-9.309632	-9.946278	405.154266
1429	26.338919	42.015404	-9.656171	-10.691372	405.516571
1430	25.366793	41.24839	-10.156312	-10.527054	405.000946
1431	25.534065	40.46653	-10.587436	-10.249815	404.80127
1432	24.509199	39.821331	-11.022035	-11.954885	404.972198
1433	24.568422	39.074345	-11.37341	-11.459478	404.959106
1434	25.123379	38.468513	-11.617136	-10.557611	405.067993
1435	25.966137	37.898335	-11.802044	-10.149885	405.115295
1436	26.078648	37.296131	-11.977301	-10.127799	405.700867
1437	26.699642	36.725151	-12.015983	-10.167044	405.548004
1438	25.622131	36.168598	-12.060439	-10.43327	405.569
1439	25.135584	35.681717	-12.005725	-9.60259	405.295715
1440	23.339073	35.07489	-11.998013	-10.176071	405.312805
1441	23.970968	34.54295	-11.889342	-9.303382	405.174835
1442	24.667843	34.16996	-11.708093	-9.362316	405.108643
1443	24.160091	33.693783	-11.665325	-9.94905	404.590637
1444	24.030895	33.213047	-11.465849	-9.763019	404.063721
1445	22.439224	32.716415	-11.431101	-9.66869	403.882233
1446	21.836987	32.165619	-11.557112	-9.790135	402.973022
1447	21.404095	31.848278	-11.556034	-9.779853	402.57431
1448	21.576317	31.416525	-11.597872	-9.846924	401.824402
1449	20.982529	30.961931	-11.571062	-9.79482	402.700684
1450	20.643368	30.683815	-11.446124	-9.834269	402.475281
1451	20.258564	30.432474	-11.236009	-7.916487	403.903778
1452	21.163595	30.18429	-10.734398	-7.061268	402.783875
1453	21.398006	29.946766	-10.11097	-6.307197	402.590668
1454	22.347618	29.941845	-9.456901	-5.380888	403.831635
1455	22.804792	30.347813	-8.745353	-5.590349	402.951111
1456	22.95933	30.699257	-8.186745	-5.417389	403.348694
1457	23.450207	31.406097	-7.737396	-5.346515	403.832031
1458	24.644464	33.105232	-7.295353	-5.157414	403.773315
1459	25.8671	34.623478	-6.892709	-4.378236	405.226746
1460	26.910221	35.83252	-6.555411	-4.370286	406.130341
1461	27.890205	36.897141	-6.207622	-3.687852	405.799835
1462	28.823994	37.888088	-5.836131	-3.989116	405.428497
1463	29.349739	38.777012	-5.487174	-3.03707	405.599792
1464	30.151108	39.457664	-5.092992	-2.799788	406.703918
1465	31.082737	39.894897	-4.692837	-2.237367	405.648895
1466	31.50499	40.764164	-4.260129	-1.817775	405.197357
1467	31.854849	41.532356	-3.947368	-1.777985	405.288971
1468	32.475018	42.4454	-3.71673	-1.671454	406.071564
1469	33.117683	43.348423	-3.504764	-2.060888	406.645172
1470	33.626057	44.24292	-3.358007	-1.396274	406.690369
1471	34.22538	44.946251	-3.273131	-2.13229	405.973419
1472	34.540272	45.700497	-3.212369	-2.537783	405.938721
1473	35.029022	46.321026	-3.197947	-1.471918	405.23996
1474	35.468784	46.965473	-3.156659	-0.172346	405.666473
1475	36.106823	47.961456	-2.767473	-1.452428	405.643311
1476	36.787792	51.033398	-1.303711	0.207031	404.773193
1477	37.258369	58.483109	5.272615	1.675576	405.286743
1478	37.55336	58.984745	5.404076	1.822975	403.67807
1479	37.812454	59.571091	5.533523	1.861951	402.920898
1480	37.893993	60.064217	5.645672	1.69831	402.604553
1481	37.823719	60.529083	5.724212	1.5235	402.554871
1482	37.933735	60.964676	5.742386	1.419888	402.918884
1483	38.093338	61.415504	5.712613	1.331997	403.838806
1484	38.346844	61.775639	5.684406	1.521507	403.119446
1485	38.724827	62.169682	5.680897	1.593659	403.650024
1486	39.12352	56.7887	-0.478725	1.524888	402.306488
1487	39.321938	56.919361	-0.612106	1.276589	402.153625
1488	39.268547	56.999184	-0.932954	0.584422	401.812683
1489	39.563061	56.867653	-1.343847	0.034844	402.541107
1490	40.087646	55.936218	-1.696363	-0.385958	402.15097
1491	39.184742	54.132675	-2.015494	-0.945392	402.189148
1492	38.729954	53.238556	-2.319184	-1.675141	402.486206
1493	38.449551	52.623276	-2.553552	-1.7717	403.223236
1494	38.227047	52.018074	-2.733762	-1.428671	403.441711
1495	38.121445	51.530556	-2.898182	-1.668548	403.473877
1496	38.009125	51.128487	-3.040578	-3.013605	403.497803
1497	38.038513	50.926514	-3.113088	-3.130292	403.631622
1498	37.860279	50.72776	-3.186756	-2.97076	404.35321
1499	37.894333	50.360218	-3.29817	-3.013002	404.456665
1500	37.870113	50.325459	-3.321121	-3.222117	403.761047
1501	37.689018	50.041515	-3.374239	-3.382313	402.13327
1502	37.14209	49.702103	-3.389058	-3.403621	401.562775
1503	36.580544	48.797783	-3.437415	-3.307844	401.851562
1504	36.292755	48.005234	-3.446051	-2.882699	402.325775
1505	35.985271	47.515949	-3.418558	-3.303408	402.995819
1506	35.682667	47.124271	-3.41982	-2.934036	403.538757
1507	35.38607	46.421185	-3.46569	-2.83131	404.612366
1508	35.161358	46.044312	-3.424879	-0.8528	404.687469
1509	34.679939	45.534164	-3.395255	-1.318191	404.464081
1510	34.211819	45.055748	-3.410894	-2.471878	403.776886
1511	33.588596	44.415394	-3.373388	-2.97788	404.564056
1512	33.352638	43.521599	-3.360238	-3.236987	405.570221
1513	33.113579	42.668953	-3.372104	-3.098481	404.96933
1514	32.503067	41.989788	-3.357172	-2.908163	404.340607
1515	31.926516	41.675476	-3.358364	-2.584484	404.751556
1516	32.150452	41.464252	-3.350376	-2.385895	405.004822
1517	31.793917	41.164993	-3.330213	-2.503367	405.230743
1518	31.441248	40.694565	-3.317979	-2.642856	405.707855
1519	31.219734	40.168243	-3.304336	-2.447657	405.844299
1520	30.94409	39.570641	-3.276827	-2.363207	406.051727
1521	30.635389	39.137444	-3.250303	-2.170848	406.653473
1522	30.446199	38.574482	-3.263456	-2.205328	406.827393
1523	30.176126	38.306858	-3.223088	-2.30119	407.303192
1524	30.016085	37.964191	-3.224008	-2.135612	405.818817
1525	29.936821	37.531563	-3.197501	-1.796656	405.497925
1526	29.703257	37.202099	-3.181459	-1.932629	405.505035
1527	29.414021	36.611309	-3.217722	-1.911678	405.836304
1528	29.175116	36.270206	-3.167407	-1.896365	406.102112
1529	29.049036	35.827896	-3.134227	-1.763705	405.836792
1530	28.982834	35.494743	-3.154513	-1.74598	405.674835
1531	28.725193	35.268055	-3.078307	-1.677473	405.751862
1532	28.598997	35.032761	-3.075922	-1.797045	405.93515
1533	28.397223	34.753658	-3.038977	-1.790539	405.884491
1534	28.088882	34.368687	-3.016972	-1.720265	405.702148
1535	28.089405	34.02853	-2.9881	-1.665499	405.070282
1536	27.854828	33.779678	-2.988951	-1.864411	404.399719
1537	27.761267	33.646889	-2.983415	-1.980628	403.989227
1538	27.514591	33.380566	-2.939436	-1.825077	403.745636
1539	27.830494	33.190559	-2.951938	-1.602051	403.625031
1540	27.70215	33.059731	-2.927922	-2.087987	403.295105
1541	27.24563	32.865795	-2.945517	-2.183849	402.903809
1542	27.066849	32.573147	-2.917902	-2.150845	403.548889
1543	26.838766	32.380169	-2.904944	-2.136634	403.204224
1544	26.838938	32.225883	-2.90072	-2.152236	402.568817
1545	26.846043	32.123329	-2.905149	-2.071618	402.971069
1546	27.033119	31.944504	-2.908843	-1.625219	401.204834
1547	27.426619	32.091053	-2.900635	-2.395553	402.131226
1548	27.399775	32.602524	-2.906971	-2.160105	403.105774
1549	27.548647	32.914387	-2.949383	-2.544984	402.023437
1550	28.083069	33.77739	-2.965265	-2.369999	401.165283
1551	29.001688	35.490795	-2.983961	-2.978374	400.348389
1552	29.671225	37.057411	-3.031653	-2.67883	402.013275
1553	30.338446	38.33416	-3.052621	-2.423947	403.560364
1554	30.962862	39.405464	-3.088648	-2.654415	403.503326
1555	31.863352	40.4557	-3.097196	-2.920001	403.544739
1556	31.940241	41.370495	-3.090468	-3.202461	404.142944
1557	32.763264	42.233906	-3.128196	-3.079959	403.859772
1558	33.206276	43.045444	-3.12633	-2.999091	403.889404
1559	33.874981	43.802349	-3.179704	-2.643418	403.065918
1560	34.369385	44.606037	-3.172585	-2.693802	404.017944
1561	34.894501	45.348782	-3.19931	-2.638649	404.215881
1562	35.050045	46.212257	-3.19081	-2.321221	403.586884
1563	35.180706	46.878242	-3.17265	-2.350401	403.459595
1564	36.019112	47.46312	-3.229918	-1.974342	403.477325
1565	36.328125	48.117207	-3.236697	-1.842115	403.526855
1566	36.827164	48.68417	-3.255383	-1.764921	403.348206
1567	37.194679	49.267548	-3.257543	-1.6842	403.778687
1568	37.743938	49.811508	-3.300009	-1.632336	403.831299
1569	37.901905	50.386272	-3.281341	-1.245293	403.869171
1570	38.159615	50.914352	-3.304608	-0.932822	403.885315
1571	38.579487	51.413761	-3.314706	-0.829994	404.888733
1572	38.872658	51.876328	-3.326138	-0.752271	405.16214
1573	39.218071	52.439072	-3.32251	-1.012843	404.258667
1574	39.173107	52.897636	-3.349422	-1.077705	403.226868
1575	39.1339	53.333221	-3.365891	-1.238281	403.341278
1576	39.703724	53.757809	-3.440532	-1.812733	403.568939
1577	40.177891	54.222645	-3.435592	-1.896859	404.162384
1578	40.626442	54.680237	-3.468824	-1.836511	403.765594
1579	40.697659	55.109344	-3.479879	-2.380792	404.603088
1580	40.586094	55.524521	-3.481905	-2.53129	404.689056
1581	41.067192	55.173962	-3.505734	-2.639807	405.76059
1582	39.970829	53.849884	-3.487339	-2.897449	405.017609
1583	39.506668	53.06617	-3.495033	-2.911116	403.379883
1584	39.310577	52.641171	-3.502515	-3.071306	402.944458
1585	38.937248	52.252254	-3.511832	-3.071613	402.858826
1586	38.782814	51.91996	-3.51299	-3.341723	402.921387
1587	38.657574	51.646446	-3.516534	-3.066103	402.565643
1588	38.634712	51.437649	-3.529632	-3.455794	403.025085
1589	38.55558	51.212135	-3.502379	-3.87588	403.77475
1590	38.394497	50.998558	-3.520502	-3.857927	403.785553
1591	38.456791	50.799171	-3.512735	-3.729702	403.568909
1592	38.447372	50.672436	-3.507139	-3.556725	403.691193
1593	38.232487	50.676231	-3.498189	-3.817712	404.197937
1594	38.162037	50.612053	-3.499824	-3.564465	404.373444
1595	38.165874	50.440193	-3.489264	-3.58194	403.490448
1596	38.191658	50.390423	-3.493753	-3.860503	403.782227
1597	38.176369	50.286041	-3.492841	-3.68465	403.608521
1598	37.766705	49.866249	-3.504048	-3.659458	402.93219
1599	37.150963	48.936619	-3.52786	-3.884465	402.78656
1600	36.540539	48.394592	-3.484089	-3.814015	403.459595
1601	36.353718	47.855957	-3.478039	-3.647875	403.631042
1602	36.140194	47.670181	-3.386009	-3.550327	403.767548
1603	35.552654	47.113457	-3.369163	-3.505666	404.501678
1604	34.761959	46.610592	-3.39869	-3.685176	405.235016
1605	34.710285	46.230927	-3.378719	-3.670155	404.753418
1606	34.125153	45.586327	-3.362146	-3.760805	405.047546
1607	33.248989	44.785725	-3.34605	-3.63183	405.106598
1608	32.552177	43.991379	-3.327384	-2.542059	405.419403
1609	31.638857	43.980251	-3.337363	-3.882898	405.716827
1610	31.523323	44.12236	-3.325831	-4.215758	405.923096
1611	31.750238	44.036125	-3.312682	-4.091638	406.180054
1612	31.344419	43.355549	-3.353448	-4.646569	406.407196
1613	30.791145	42.596184	-3.297812	-5.000829	406.903473
1614	30.096794	42.015667	-3.24087	-4.367846	407.109192
1615	29.135313	41.252209	-3.26613	-4.975092	407.565033
1616	28.494028	40.697372	-3.270087	-5.305614	407.240479
1617	28.263563	40.15237	-3.248416	-6.661808	406.753235
1618	27.748228	39.583759	-3.258006	-6.130207	406.715607
1619	27.485529	39.039059	-3.276946	-7.103254	406.892487
1620	26.956297	38.454571	-3.276708	-6.883409	406.867279
1621	26.771635	38.128468	-3.214625	-7.556018	407.585358
1622	26.247452	37.668667	-3.217058	-8.022307	407.500732
1623	25.804169	37.139454	-3.205867	-8.046	407.481873
1624	25.598598	36.730015	-3.189567	-7.842865	407.255859
1625	25.512337	36.275249	-3.15854	-8.420157	406.982635
1626	25.112869	35.809822	-3.136083	-8.517084	407.351685
1627	24.699223	35.400196	-3.12818	-9.067627	407.321442
1628	24.309338	34.943405	-3.107995	-9.188561	407.328033
1629	24.038883	34.56525	-3.104913	-9.587402	407.148437
1630	23.695553	34.110115	-3.066435	-9.839054	407.158752
1631	23.562969	33.658146	-3.075394	-9.695653	407.041504
1632	23.433367	33.307468	-3.086312	-9.767363	407.022491
1633	23.037025	32.923626	-3.112844	-10.088581	406.396881
1634	22.661737	32.608063	-3.065208	-10.296239	405.78833
1635	22.431469	32.197803	-3.101506	-10.402304	405.718109
1636	22.217316	31.920338	-3.060712	-10.741313	405.768494
1637	21.976675	31.545002	-3.166319	-10.797869	405.37851
1638	21.29484	31.181446	-3.238877	-10.859829	404.312225
1639	20.826895	30.860188	-3.418099	-11.60322	404.099579
1640	20.560089	30.447971	-3.596742	-11.227249	403.829315
1641	20.456701	30.115072	-3.876566	-11.336392	403.636078
1642	20.208921	29.823593	-4.192286	-11.649533	402.260895
1643	20.160872	29.830084	-4.376431	-11.837833	404.023804
1644	20.407087	30.211014	-4.521553	-11.728277	402.835815
1645	20.372814	30.515104	-4.672919	-11.858045	404.703796
1646	20.815475	31.320381	-4.718676	-12.158634	407.719238
1647	22.092342	33.776531	-4.787387	-11.924668	408.120728
1648	23.389839	36.15781	-4.848264	-11.40671	410.402252
1649	24.537291	38.032982	-4.944994	-12.020769	411.780518
1650	25.839298	39.644642	-5.09545	-11.478498	412.019714
1651	26.338726	40.978035	-5.201887	-11.62429	411.286835
1652	26.830915	42.170319	-5.441151	-11.937137	411.816406
1653	27.564379	43.23056	-5.638002	-11.887178	412.601593
1654	28.181932	44.268154	-5.8915	-10.953529	411.54248
1655	28.726107	45.355743	-6.10808	-11.061092	411.292969
1656	29.270247	46.340988	-6.484682	-10.873694	411.76416
1657	30.344591	47.324718	-6.848065	-10.342058	409.972656
1658	30.840382	48.014748	-7.263554	-10.652243	409.877075
1659	31.527931	49.031265	-7.772109	-9.90625	409.418152
1660	32.417484	49.691231	-8.247128	-9.667344	409.177826
1661	33.132893	50.670994	-8.499762	-8.709507	405.508667
1662	33.489353	51.312157	-8.610671	-8.475973	404.586029
1663	33.844742	51.459282	-8.570943	-8.279899	404.251648
1664	34.298878	51.421593	-8.536825	-7.68708	404.539978
1665	34.580898	51.642441	-8.338935	-6.579794	404.294556
1666	34.987076	51.889992	-8.10392	-6.608415	404.511627
1667	35.227699	52.248329	-7.799413	-5.951496	404.46524
1668	35.609818	52.657467	-7.477795	-5.697737	404.890442
1669	36.015327	52.914906	-7.137951	-5.481604	403.991547
1670	36.213467	53.467896	-6.833142	-5.594575	402.739899
1671	36.780983	53.581448	-6.622292	-5.206452	402.477325
1672	36.82011	54.140251	-6.347463	-6.076365	402.812866
1673	36.872574	54.497284	-6.238418	-5.022359	403.351685
1674	37.116188	54.877335	-6.084995	-4.629428	403.652222
1675	37.059395	55.234665	-5.983296	-5.569716	404.895203
1676	37.300175	55.524124	-6.041481	-5.843165	404.851868
1677	37.22261	55.775604	-6.074117	-5.174225	404.984558
1678	37.569355	56.165218	-6.14695	-4.177604	403.798279
1679	38.116486	56.470623	-6.231749	-2.623249	402.643494
1680	39.221733	56.905258	-6.062006	-1.781954	401.675568
1681	40.247807	57.138069	-5.617051	-1.77928	402.447052
1682	40.920395	57.448193	-5.020962	-2.169218	403.483368
1683	42.239006	57.2896	-4.407496	-1.568763	403.222839
1684	41.700817	55.710484	-3.82972	-1.403871	403.910339
1685	41.427814	54.811768	-3.376266	-1.124869	403.904968
1686	41.283291	54.337742	-3.155432	-0.474479	403.515594
1687	41.135014	54.006443	-3.047363	-0.479913	403.662262
1688	40.991447	53.766384	-3.03586	-0.843398	404.149567
1689	40.73241	53.402424	-3.026918	-0.669201	403.923096
1690	40.516689	53.106354	-3.060354	-0.222219	404.611877
1691	40.34177	53.005211	-3.038389	-0.136517	404.698242
1692	40.263988	52.854355	-3.039028	-0.16756	404.836426
1693	40.081718	52.602608	-3.077762	0.411462	403.31778
1694	39.654533	52.143669	-3.066094	0.001442	402.028839
1695	38.880356	51.291687	-3.07496	-0.740992	402.11203
1696	38.345337	50.569801	-3.096839	-0.934866	402.354797
1697	38.026123	50.03619	-3.113446	-1.053279	402.337769
1698	37.696365	49.516567	-3.098252	-0.890767	403.238647
1699	37.287056	48.91394	-3.142208	-1.799283	404.368988
1700	36.988255	48.603325	-3.125165	-1.600603	404.982544
1701	36.664661	48.092739	-3.160968	-2.114184	404.101196
1702	36.034115	47.423668	-3.169638	-2.317218	404.104889
1703	35.254871	46.556004	-3.167339	-2.368198	404.694946
1704	34.668056	45.524872	-3.195952	-2.320834	405.720245
1705	34.249855	44.907124	-3.181544	-2.349172	405.765442
1706	33.324295	44.600525	-3.170882	-2.944682	405.175781
1707	33.052383	44.437641	-3.211335	-3.920967	405.41684
1708	32.633266	43.903217	-3.241447	-4.396484	405.836792
1709	32.408092	43.413601	-3.262247	-4.379377	405.774841
1710	31.946703	42.803223	-3.255604	-4.391693	405.813171
1711	31.473236	42.391006	-3.208933	-4.576535	406.06781
1712	31.044445	41.687428	-3.25229	-4.391097	405.872986
1713	30.787693	41.166126	-3.240036	-4.77543	406.068848
1714	30.510515	40.750282	-3.27664	-5.011219	406.729095
1715	30.598034	40.26733	-3.337073	-5.365728	406.914551
1716	30.557556	39.783951	-3.369444	-5.176438	406.631287
1717	30.457666	39.330345	-3.503401	-5.184463	406.711151
1718	30.392584	38.962414	-3.557617	-5.080084	407.15979
1719	29.839897	38.500275	-3.613418	-4.583127	406.62088
1720	29.556053	38.081326	-3.697821	-5.028101	406.860138
1721	29.261271	37.683304	-3.813761	-5.05295	406.850891
1722	29.250967	37.303009	-3.885316	-4.985772	406.23584
1723	29.325489	36.976688	-3.92749	-5.24309	406.903992
1724	29.103968	36.642506	-3.989578	-5.35722	407.009644
1725	28.800787	36.26844	-4.087141	-5.475643	407.097198
1726	28.595318	35.957657	-4.073191	-4.89272	407.015808
1727	28.21332	35.698978	-4.015091	-5.459836	406.901398
1728	27.842108	35.365345	-4.012241	-4.930866	406.889984
1729	27.513571	35.054024	-4.042719	-5.445954	406.376495
1730	27.791126	34.757294	-4.063346	-5.691895	405.538055
1731	27.900446	34.50919	-4.014717	-5.70518	405.457062
1732	27.884029	34.208881	-4.017493	-4.841757	404.348053
1733	27.872828	34.005657	-3.980115	-4.697569	404.831085
1734	27.758633	33.742878	-3.907357	-4.812222	404.827637
1735	27.659384	33.41869	-3.881365	-4.640682	404.240204
1736	27.494879	33.150368	-3.836823	-4.3657	403.972473
